,open_time,o,h,l,c,v,close_time
2021-12-08 16:00:00,1638972000000,49047.54000000,51050.00000000,48932.15000000,50731.52000000,5282.12016000,1638975599999
2021-12-08 17:00:00,1638975600000,50731.53000000,51200.00000000,50457.00000000,50640.10000000,2483.05236000,1638979199999
2021-12-08 18:00:00,1638979200000,50640.09000000,50807.94000000,50163.24000000,50439.61000000,1671.19847000,1638982799999
2021-12-08 19:00:00,1638982800000,50439.60000000,50490.96000000,50171.02000000,50264.00000000,1115.40482000,1638986399999
2021-12-08 20:00:00,1638986400000,50269.67000000,50670.77000000,50052.12000000,50548.70000000,1241.05988000,1638989999999
2021-12-08 21:00:00,1638990000000,50548.71000000,50865.80000000,50315.78000000,50423.21000000,1310.99047000,1638993599999
2021-12-08 22:00:00,1638993600000,50423.20000000,50896.08000000,50318.55000000,50689.01000000,1294.19176000,1638997199999
2021-12-08 23:00:00,1638997200000,50689.01000000,50827.39000000,50474.37000000,50589.94000000,871.90891000,1639000799999
2021-12-09 00:00:00,1639000800000,50589.93000000,50822.17000000,50079.78000000,50224.42000000,1079.50101000,1639004399999
2021-12-09 01:00:00,1639004400000,50224.42000000,50575.81000000,50165.31000000,50471.19000000,971.89830000,1639007999999
2021-12-09 02:00:00,1639008000000,50471.19000000,50797.76000000,50323.83000000,50399.83000000,1165.14158000,1639011599999
2021-12-09 03:00:00,1639011600000,50399.84000000,50483.68000000,50147.89000000,50182.70000000,871.61111000,1639015199999
2021-12-09 04:00:00,1639015200000,50182.71000000,50276.81000000,49620.62000000,49886.02000000,1628.84987000,1639018799999
2021-12-09 05:00:00,1639018800000,49886.02000000,49934.12000000,49425.74000000,49513.35000000,951.66432000,1639022399999
2021-12-09 06:00:00,1639022400000,49517.00000000,49821.01000000,49420.33000000,49816.07000000,1052.17101000,1639025999999
2021-12-09 07:00:00,1639026000000,49816.07000000,49887.20000000,49627.00000000,49767.78000000,732.01913000,1639029599999
2021-12-09 08:00:00,1639029600000,49767.77000000,49874.47000000,49477.00000000,49620.68000000,1150.77841000,1639033199999
2021-12-09 09:00:00,1639033200000,49620.69000000,50350.00000000,49184.49000000,50016.89000000,1981.99757000,1639036799999
2021-12-09 10:00:00,1639036800000,50016.86000000,50016.89000000,49215.74000000,49511.54000000,1339.34458000,1639040399999
2021-12-09 11:00:00,1639040400000,49511.54000000,49540.01000000,48898.00000000,49206.95000000,2016.55157000,1639043999999
2021-12-09 12:00:00,1639044000000,49206.95000000,49408.78000000,48905.36000000,49312.05000000,1549.04156000,1639047599999
2021-12-09 13:00:00,1639047600000,49312.05000000,49420.01000000,49036.36000000,49160.53000000,1010.60945000,1639051199999
2021-12-09 14:00:00,1639051200000,49160.54000000,49670.50000000,48942.85000000,49405.00000000,1560.77678000,1639054799999
2021-12-09 15:00:00,1639054800000,49405.00000000,49415.38000000,49050.63000000,49338.38000000,1095.54440000,1639058399999
2021-12-09 16:00:00,1639058400000,49338.38000000,49447.93000000,48500.00000000,48569.16000000,2323.47738000,1639061999999
2021-12-09 17:00:00,1639062000000,48569.16000000,48781.80000000,48048.00000000,48464.09000000,3470.18542000,1639065599999
2021-12-09 18:00:00,1639065600000,48462.08000000,48838.29000000,48150.61000000,48504.98000000,1739.97337000,1639069199999
2021-12-09 19:00:00,1639069200000,48504.97000000,48705.15000000,48125.00000000,48171.65000000,1218.86239000,1639072799999
2021-12-09 20:00:00,1639072800000,48171.66000000,48363.42000000,47500.00000000,47753.24000000,3177.29724000,1639076399999
2021-12-09 21:00:00,1639076400000,47751.87000000,48018.63000000,47552.00000000,47613.53000000,1598.65560000,1639079999999
2021-12-09 22:00:00,1639080000000,47615.89000000,47724.39000000,47320.00000000,47683.61000000,1874.89405000,1639083599999
2021-12-09 23:00:00,1639083600000,47683.61000000,48141.18000000,47563.45000000,47980.29000000,1698.29772000,1639087199999
2021-12-10 00:00:00,1639087200000,47975.50000000,48468.11000000,47670.01000000,47945.20000000,1374.78005000,1639090799999
2021-12-10 01:00:00,1639090800000,47945.20000000,48258.37000000,47505.00000000,47545.59000000,1110.16209000,1639094399999
2021-12-10 02:00:00,1639094400000,47535.90000000,48788.29000000,47439.29000000,48017.68000000,2449.42072000,1639097999999
2021-12-10 03:00:00,1639098000000,48017.68000000,48565.30000000,47764.86000000,48412.20000000,1594.49584000,1639101599999
2021-12-10 04:00:00,1639101600000,48412.20000000,48780.00000000,48290.90000000,48530.32000000,1385.84243000,1639105199999
2021-12-10 05:00:00,1639105200000,48525.57000000,48572.19000000,48220.50000000,48373.48000000,757.89920000,1639108799999
2021-12-10 06:00:00,1639108800000,48373.48000000,48573.77000000,48162.58000000,48165.71000000,1015.42380000,1639112399999
2021-12-10 07:00:00,1639112400000,48170.66000000,48359.35000000,48051.08000000,48246.57000000,827.39761000,1639115999999
2021-12-10 08:00:00,1639116000000,48249.78000000,48430.00000000,47810.81000000,47847.59000000,1296.18883000,1639119599999
2021-12-10 09:00:00,1639119600000,47847.59000000,48037.48000000,47550.00000000,47694.62000000,2299.85298000,1639123199999
2021-12-10 10:00:00,1639123200000,47694.62000000,48169.06000000,47587.39000000,48090.35000000,1371.25447000,1639126799999
2021-12-10 11:00:00,1639126800000,48090.35000000,48495.00000000,47869.80000000,48366.37000000,1232.30238000,1639130399999
2021-12-10 12:00:00,1639130400000,48366.36000000,48495.22000000,48131.52000000,48208.23000000,1227.90194000,1639133999999
2021-12-10 13:00:00,1639134000000,48208.23000000,48728.00000000,48190.47000000,48711.00000000,1547.11902000,1639137599999
2021-12-10 14:00:00,1639137600000,48711.00000000,49233.49000000,48655.33000000,49086.58000000,2355.60044000,1639141199999
2021-12-10 15:00:00,1639141200000,49092.20000000,50125.00000000,48850.00000000,49610.99000000,3660.60271000,1639144799999
2021-12-10 16:00:00,1639144800000,49611.00000000,49839.65000000,48126.00000000,48275.50000000,3760.96141000,1639148399999
2021-12-10 17:00:00,1639148400000,48275.50000000,48604.44000000,47744.19000000,47979.22000000,3260.50106000,1639151999999
2021-12-10 18:00:00,1639152000000,47979.23000000,48002.35000000,47251.06000000,47533.58000000,3732.90429000,1639155599999
2021-12-10 19:00:00,1639155600000,47535.98000000,47750.10000000,47291.78000000,47713.65000000,1868.14639000,1639159199999
2021-12-10 20:00:00,1639159200000,47713.65000000,48326.05000000,47630.57000000,47822.77000000,1750.26547000,1639162799999
2021-12-10 21:00:00,1639162800000,47822.76000000,48204.18000000,47438.96000000,48098.84000000,1259.57385000,1639166399999
2021-12-10 22:00:00,1639166400000,48098.84000000,48464.48000000,48084.06000000,48430.69000000,1044.17494000,1639169999999
2021-12-10 23:00:00,1639170000000,48430.69000000,48522.50000000,47800.00000000,47922.24000000,1197.07910000,1639173599999
2021-12-11 00:00:00,1639173600000,47914.83000000,48100.00000000,47450.01000000,47528.12000000,948.47027000,1639177199999
2021-12-11 01:00:00,1639177200000,47528.12000000,47800.00000000,46852.00000000,47140.54000000,2390.19476000,1639180799999
2021-12-11 02:00:00,1639180800000,47140.54000000,48444.44000000,46751.00000000,47746.28000000,4037.35492000,1639184399999
2021-12-11 03:00:00,1639184400000,47746.28000000,48249.97000000,47655.45000000,47920.00000000,1338.10207000,1639187999999
2021-12-11 04:00:00,1639188000000,47919.99000000,48250.00000000,47900.00000000,48249.00000000,809.48635000,1639191599999
2021-12-11 05:00:00,1639191600000,48249.00000000,48683.70000000,48160.77000000,48296.99000000,1329.12996000,1639195199999
2021-12-11 06:00:00,1639195200000,48297.00000000,48609.47000000,48257.63000000,48530.63000000,823.62190000,1639198799999
2021-12-11 07:00:00,1639198800000,48530.63000000,48586.12000000,48189.01000000,48322.46000000,719.97084000,1639202399999
2021-12-11 08:00:00,1639202400000,48322.46000000,48881.99000000,48008.03000000,48042.18000000,1584.51332000,1639205999999
2021-12-11 09:00:00,1639206000000,48040.50000000,48165.18000000,47765.33000000,48021.76000000,1944.77450000,1639209599999
2021-12-11 10:00:00,1639209600000,48021.75000000,48900.00000000,47843.10000000,48391.51000000,1994.80663000,1639213199999
2021-12-11 11:00:00,1639213200000,48391.51000000,48627.00000000,48120.09000000,48529.70000000,840.81984000,1639216799999
2021-12-11 12:00:00,1639216800000,48529.71000000,48582.71000000,48314.58000000,48385.53000000,747.82363000,1639220399999
2021-12-11 13:00:00,1639220400000,48385.53000000,48458.57000000,48158.24000000,48240.44000000,683.23234000,1639223999999
2021-12-11 14:00:00,1639224000000,48240.43000000,48571.42000000,48186.38000000,48517.58000000,887.01485000,1639227599999
2021-12-11 15:00:00,1639227600000,48517.58000000,48943.92000000,48200.00000000,48353.48000000,1395.45396000,1639231199999
2021-12-11 16:00:00,1639231200000,48353.48000000,48554.99000000,48160.00000000,48465.00000000,815.34531000,1639234799999
2021-12-11 17:00:00,1639234800000,48465.00000000,48771.72000000,48429.02000000,48747.02000000,870.45019000,1639238399999
2021-12-11 18:00:00,1639238400000,48745.11000000,49276.00000000,48678.18000000,48983.91000000,1936.74720000,1639241999999
2021-12-11 19:00:00,1639242000000,48983.90000000,49044.38000000,48569.00000000,48700.00000000,1270.81910000,1639245599999
2021-12-11 20:00:00,1639245600000,48699.99000000,48863.26000000,48568.70000000,48671.60000000,695.85621000,1639249199999
2021-12-11 21:00:00,1639249200000,48671.60000000,48792.11000000,48385.98000000,48407.25000000,708.39378000,1639252799999
2021-12-11 22:00:00,1639252800000,48407.25000000,48736.94000000,48391.68000000,48564.07000000,636.46533000,1639256399999
2021-12-11 23:00:00,1639256400000,48564.06000000,48839.95000000,48390.22000000,48782.79000000,693.14915000,1639259999999
2021-12-12 00:00:00,1639260000000,48779.31000000,49146.21000000,48628.36000000,48826.36000000,821.94948000,1639263599999
2021-12-12 01:00:00,1639263600000,48826.36000000,49485.71000000,48793.65000000,49389.99000000,1303.91272000,1639267199999
2021-12-12 02:00:00,1639267200000,49389.99000000,49699.95000000,49208.80000000,49326.62000000,1860.27056000,1639270799999
2021-12-12 03:00:00,1639270800000,49326.63000000,49472.78000000,49038.85000000,49181.33000000,1071.67221000,1639274399999
2021-12-12 04:00:00,1639274400000,49181.32000000,49350.80000000,49022.90000000,49044.38000000,646.25491000,1639277999999
2021-12-12 05:00:00,1639278000000,49044.36000000,49394.50000000,49030.00000000,49305.70000000,738.23985000,1639281599999
2021-12-12 06:00:00,1639281600000,49305.71000000,49347.53000000,48824.09000000,48865.16000000,959.70111000,1639285199999
2021-12-12 07:00:00,1639285200000,48865.16000000,49078.91000000,48832.58000000,48979.22000000,492.14330000,1639288799999
2021-12-12 08:00:00,1639288800000,48979.22000000,49239.21000000,48941.58000000,49159.83000000,448.46543000,1639292399999
2021-12-12 09:00:00,1639292400000,49159.82000000,49359.86000000,49082.30000000,49301.21000000,509.32565000,1639295999999
2021-12-12 10:00:00,1639296000000,49301.20000000,49376.79000000,48943.37000000,48965.02000000,870.05521000,1639299599999
2021-12-12 11:00:00,1639299600000,48965.01000000,49150.00000000,48710.66000000,48806.40000000,944.37254000,1639303199999
2021-12-12 12:00:00,1639303200000,48806.39000000,48953.26000000,48638.00000000,48917.02000000,863.26599000,1639306799999
2021-12-12 13:00:00,1639306800000,48917.01000000,49299.59000000,48824.00000000,49124.33000000,841.97478000,1639310399999
2021-12-12 14:00:00,1639310400000,49124.33000000,49632.87000000,49107.33000000,49513.38000000,1887.23756000,1639313999999
2021-12-12 15:00:00,1639314000000,49513.38000000,49889.00000000,49491.76000000,49795.44000000,1617.86140000,1639317599999
2021-12-12 16:00:00,1639317600000,49795.43000000,49934.59000000,49507.09000000,49862.78000000,1183.58819000,1639321199999
2021-12-12 17:00:00,1639321200000,49862.79000000,49910.00000000,49572.38000000,49623.26000000,786.98028000,1639324799999
2021-12-12 18:00:00,1639324800000,49623.26000000,49893.88000000,49501.69000000,49875.08000000,836.52665000,1639328399999
2021-12-12 19:00:00,1639328400000,49871.31000000,50490.00000000,49739.47000000,50251.94000000,3048.42506000,1639331999999
2021-12-12 20:00:00,1639332000000,50251.94000000,50777.00000000,50251.93000000,50468.71000000,2022.38063000,1639335599999
2021-12-12 21:00:00,1639335600000,50468.71000000,50600.00000000,50014.48000000,50221.05000000,1283.56200000,1639339199999
2021-12-12 22:00:00,1639339200000,50221.05000000,50547.07000000,50147.80000000,50270.58000000,762.99289000,1639342799999
2021-12-12 23:00:00,1639342800000,50266.13000000,50317.77000000,49862.75000000,49950.05000000,917.78949000,1639346399999
2021-12-13 00:00:00,1639346400000,49950.05000000,50298.99000000,49920.03000000,50272.02000000,749.98746000,1639349999999
2021-12-13 01:00:00,1639350000000,50272.02000000,50358.24000000,49950.00000000,50053.90000000,674.86106000,1639353599999
2021-12-13 02:00:00,1639353600000,50053.90000000,50189.97000000,49540.00000000,49630.66000000,1333.10089000,1639357199999
2021-12-13 03:00:00,1639357200000,49630.66000000,49630.66000000,48557.73000000,48597.51000000,2701.53721000,1639360799999
2021-12-13 04:00:00,1639360800000,48597.51000000,48930.56000000,48430.13000000,48770.42000000,1537.92901000,1639364399999
2021-12-13 05:00:00,1639364400000,48770.42000000,49076.74000000,48691.08000000,48873.19000000,1053.46168000,1639367999999
2021-12-13 06:00:00,1639368000000,48873.20000000,49100.00000000,48751.96000000,49025.08000000,783.08517000,1639371599999
2021-12-13 07:00:00,1639371600000,49026.65000000,49350.90000000,48851.47000000,49238.03000000,1076.26977000,1639375199999
2021-12-13 08:00:00,1639375200000,49238.03000000,49304.00000000,48872.46000000,48936.88000000,905.81189000,1639378799999
2021-12-13 09:00:00,1639378800000,48936.88000000,48995.94000000,48554.77000000,48740.01000000,1284.61901000,1639382399999
2021-12-13 10:00:00,1639382400000,48740.01000000,49171.57000000,48145.00000000,49015.00000000,1996.57085000,1639385999999
2021-12-13 11:00:00,1639386000000,49015.00000000,49035.87000000,48700.89000000,48859.29000000,863.05186000,1639389599999
2021-12-13 12:00:00,1639389600000,48859.29000000,48909.35000000,48502.00000000,48688.03000000,818.76152000,1639393199999
2021-12-13 13:00:00,1639393200000,48688.03000000,48904.90000000,48560.85000000,48847.26000000,862.51194000,1639396799999
2021-12-13 14:00:00,1639396800000,48845.00000000,49000.00000000,48530.32000000,48588.51000000,1047.54794000,1639400399999
2021-12-13 15:00:00,1639400400000,48588.51000000,48644.35000000,48149.63000000,48420.97000000,1598.26464000,1639403999999
2021-12-13 16:00:00,1639404000000,48420.97000000,48426.20000000,47700.81000000,47958.62000000,2860.91865000,1639407599999
2021-12-13 17:00:00,1639407600000,47960.09000000,47960.69000000,47012.03000000,47252.02000000,4018.43951000,1639411199999
2021-12-13 18:00:00,1639411200000,47252.02000000,47559.37000000,46653.00000000,47141.41000000,4670.06575000,1639414799999
2021-12-13 19:00:00,1639414800000,47141.41000000,47932.19000000,47070.01000000,47513.15000000,2916.45194000,1639418399999
2021-12-13 20:00:00,1639418400000,47513.16000000,47684.55000000,47305.00000000,47444.56000000,1045.85113000,1639421999999
2021-12-13 21:00:00,1639422000000,47444.55000000,47444.55000000,45672.75000000,46739.36000000,9568.79079000,1639425599999
2021-12-13 22:00:00,1639425600000,46739.35000000,46974.91000000,46342.69000000,46659.99000000,3158.43506000,1639429199999
2021-12-13 23:00:00,1639429200000,46660.00000000,46900.00000000,46214.13000000,46791.74000000,1815.30642000,1639432799999
2021-12-14 00:00:00,1639432800000,46791.74000000,47288.19000000,46677.43000000,46889.28000000,1754.38097000,1639436399999
2021-12-14 01:00:00,1639436400000,46887.34000000,47059.55000000,46555.01000000,46702.75000000,1198.35733000,1639439999999
2021-12-14 02:00:00,1639440000000,46702.76000000,47226.32000000,46290.00000000,47000.01000000,1757.07383000,1639443599999
2021-12-14 03:00:00,1639443600000,47000.00000000,47108.23000000,46580.00000000,46868.28000000,1050.49120000,1639447199999
2021-12-14 04:00:00,1639447200000,46868.27000000,47074.79000000,46677.90000000,47029.66000000,1010.55788000,1639450799999
2021-12-14 05:00:00,1639450800000,47029.65000000,47117.64000000,46752.31000000,46952.00000000,949.54617000,1639454399999
2021-12-14 06:00:00,1639454400000,46952.01000000,47176.22000000,46861.80000000,46989.67000000,1274.66918000,1639457999999
2021-12-14 07:00:00,1639458000000,46989.68000000,47133.99000000,46675.00000000,46701.26000000,1209.30338000,1639461599999
2021-12-14 08:00:00,1639461600000,46701.26000000,46961.14000000,46306.80000000,46670.32000000,1672.77134000,1639465199999
2021-12-14 09:00:00,1639465200000,46670.32000000,47050.00000000,46506.38000000,47000.00000000,1246.92289000,1639468799999
2021-12-14 10:00:00,1639468800000,46999.99000000,47516.25000000,46968.24000000,47462.00000000,2292.92478000,1639472399999
2021-12-14 11:00:00,1639472400000,47462.00000000,47498.66000000,46789.69000000,46832.65000000,1844.99023000,1639475999999
2021-12-14 12:00:00,1639476000000,46833.11000000,47383.88000000,46800.00000000,47345.50000000,1654.17270000,1639479599999
2021-12-14 13:00:00,1639479600000,47345.50000000,47740.00000000,47178.66000000,47622.00000000,1848.51791000,1639483199999
2021-12-14 14:00:00,1639483200000,47617.99000000,47959.77000000,47505.91000000,47508.31000000,2248.94580000,1639486799999
2021-12-14 15:00:00,1639486800000,47508.31000000,47679.46000000,46980.94000000,47168.15000000,2092.83220000,1639490399999
2021-12-14 16:00:00,1639490400000,47168.15000000,47333.33000000,46814.27000000,47281.94000000,1847.79492000,1639493999999
2021-12-14 17:00:00,1639494000000,47281.93000000,47517.27000000,46617.25000000,46853.86000000,2245.26816000,1639497599999
2021-12-14 18:00:00,1639497600000,46853.87000000,47148.00000000,46532.35000000,46737.53000000,2027.82043000,1639501199999
2021-12-14 19:00:00,1639501200000,46739.58000000,47100.01000000,46543.00000000,46622.03000000,1558.66499000,1639504799999
2021-12-14 20:00:00,1639504800000,46622.02000000,46946.15000000,46429.88000000,46646.68000000,1459.37371000,1639508399999
2021-12-14 21:00:00,1639508400000,46646.68000000,47074.44000000,46631.84000000,46859.40000000,1102.35018000,1639511999999
2021-12-14 22:00:00,1639512000000,46859.42000000,47900.00000000,46839.78000000,47785.20000000,2355.65086000,1639515599999
2021-12-14 23:00:00,1639515600000,47786.13000000,48700.41000000,47746.19000000,48283.50000000,2992.57045000,1639519199999
2021-12-15 00:00:00,1639519200000,48283.49000000,48468.18000000,48000.00000000,48268.00000000,1117.84794000,1639522799999
2021-12-15 01:00:00,1639522800000,48268.01000000,48440.00000000,48144.18000000,48343.28000000,1094.92332000,1639526399999
2021-12-15 02:00:00,1639526400000,48336.95000000,48761.00000000,48067.04000000,48136.92000000,1962.15338000,1639529999999
2021-12-15 03:00:00,1639530000000,48136.93000000,48180.58000000,47901.00000000,48073.46000000,1235.00149000,1639533599999
2021-12-15 04:00:00,1639533600000,48073.47000000,48095.45000000,47836.00000000,47997.58000000,970.64786000,1639537199999
2021-12-15 05:00:00,1639537200000,47997.57000000,48299.99000000,47899.95000000,48262.41000000,957.58234000,1639540799999
2021-12-15 06:00:00,1639540800000,48262.40000000,48444.18000000,48075.77000000,48244.14000000,1742.55070000,1639544399999
2021-12-15 07:00:00,1639544400000,48244.13000000,48328.37000000,48045.80000000,48120.88000000,1137.24945000,1639547999999
2021-12-15 08:00:00,1639548000000,48120.88000000,48323.85000000,48004.41000000,48057.66000000,1000.63000000,1639551599999
2021-12-15 09:00:00,1639551600000,48057.65000000,48450.00000000,47928.64000000,48209.51000000,1057.34298000,1639555199999
2021-12-15 10:00:00,1639555200000,48209.51000000,48850.00000000,48207.50000000,48573.09000000,1651.35961000,1639558799999
2021-12-15 11:00:00,1639558800000,48573.10000000,48600.73000000,48377.25000000,48494.44000000,1100.57469000,1639562399999
2021-12-15 12:00:00,1639562400000,48494.45000000,48607.70000000,48176.57000000,48247.69000000,1560.28626000,1639565999999
2021-12-15 13:00:00,1639566000000,48247.69000000,48348.26000000,48069.68000000,48132.54000000,1257.70436000,1639569599999
2021-12-15 14:00:00,1639569600000,48132.54000000,48300.00000000,47517.65000000,47588.42000000,2072.69341000,1639573199999
2021-12-15 15:00:00,1639573200000,47588.42000000,47813.98000000,47422.87000000,47652.58000000,1561.55374000,1639576799999
2021-12-15 16:00:00,1639576800000,47652.58000000,47790.00000000,47212.87000000,47370.00000000,1531.94997000,1639580399999
2021-12-15 17:00:00,1639580400000,47369.99000000,47496.83000000,46587.00000000,46632.31000000,3359.91366000,1639583999999
2021-12-15 18:00:00,1639584000000,46632.30000000,47048.54000000,46547.00000000,47004.32000000,2248.77374000,1639587599999
2021-12-15 19:00:00,1639587600000,47004.32000000,47365.97000000,46861.49000000,47086.30000000,1800.49956000,1639591199999
2021-12-15 20:00:00,1639591200000,47086.30000000,48249.96000000,47011.29000000,47829.99000000,3131.12703000,1639594799999
2021-12-15 21:00:00,1639594800000,47830.00000000,49259.98000000,47212.00000000,48674.90000000,10878.12140000,1639598399999
2021-12-15 22:00:00,1639598400000,48674.90000000,49500.00000000,48527.01000000,49211.84000000,4690.61661000,1639601999999
2021-12-15 23:00:00,1639602000000,49211.83000000,49358.75000000,48865.94000000,49168.89000000,2276.03432000,1639605599999
2021-12-16 00:00:00,1639605600000,49168.89000000,49235.38000000,48653.00000000,48747.30000000,1159.59720000,1639609199999
2021-12-16 01:00:00,1639609200000,48747.31000000,48974.09000000,48700.19000000,48864.98000000,1285.21724000,1639612799999
2021-12-16 02:00:00,1639612800000,48864.98000000,49269.03000000,48723.89000000,49052.45000000,1429.90981000,1639616399999
2021-12-16 03:00:00,1639616400000,49052.45000000,49140.00000000,48830.13000000,49027.01000000,1022.03367000,1639619999999
2021-12-16 04:00:00,1639620000000,49027.01000000,49069.60000000,48869.00000000,49009.12000000,775.15627000,1639623599999
2021-12-16 05:00:00,1639623600000,49009.13000000,49053.35000000,48709.70000000,48819.60000000,883.00997000,1639627199999
2021-12-16 06:00:00,1639627200000,48819.59000000,48888.87000000,48550.00000000,48743.17000000,1070.39618000,1639630799999
2021-12-16 07:00:00,1639630800000,48743.17000000,48811.13000000,48502.26000000,48513.90000000,883.13902000,1639634399999
2021-12-16 08:00:00,1639634400000,48519.31000000,48923.47000000,48504.07000000,48894.65000000,1091.46152000,1639637999999
2021-12-16 09:00:00,1639638000000,48894.65000000,49072.30000000,48689.65000000,48712.23000000,1329.50233000,1639641599999
2021-12-16 10:00:00,1639641600000,48712.23000000,48976.65000000,48608.62000000,48765.39000000,1199.03574000,1639645199999
2021-12-16 11:00:00,1639645200000,48765.39000000,48975.00000000,48730.00000000,48948.88000000,870.47531000,1639648799999
2021-12-16 12:00:00,1639648800000,48948.88000000,49239.05000000,48902.08000000,49147.66000000,1141.24127000,1639652399999
2021-12-16 13:00:00,1639652400000,49147.65000000,49436.43000000,48864.47000000,49207.79000000,1523.47036000,1639655999999
2021-12-16 14:00:00,1639656000000,49207.79000000,49213.74000000,48609.20000000,48689.45000000,2098.42985000,1639659599999
2021-12-16 15:00:00,1639659600000,48689.45000000,49266.60000000,48378.65000000,49006.79000000,1896.88528000,1639663199999
2021-12-16 16:00:00,1639663200000,49006.79000000,49013.25000000,48509.01000000,48536.66000000,1486.43845000,1639666799999
2021-12-16 17:00:00,1639666800000,48536.65000000,48718.59000000,48243.58000000,48585.81000000,1926.76748000,1639670399999
2021-12-16 18:00:00,1639670400000,48578.61000000,48717.43000000,48302.49000000,48506.58000000,1778.62433000,1639673999999
2021-12-16 19:00:00,1639674000000,48506.57000000,48520.73000000,48060.00000000,48084.14000000,1593.51908000,1639677599999
2021-12-16 20:00:00,1639677600000,48084.15000000,48313.29000000,47862.60000000,47983.50000000,1434.94112000,1639681199999
2021-12-16 21:00:00,1639681200000,47983.49000000,48129.67000000,47666.00000000,47866.01000000,1763.75104000,1639684799999
2021-12-16 22:00:00,1639684800000,47866.01000000,48387.54000000,47832.34000000,47929.53000000,1510.25811000,1639688399999
2021-12-16 23:00:00,1639688400000,47929.53000000,48167.75000000,47900.00000000,48089.61000000,766.62189000,1639691999999
2021-12-17 00:00:00,1639692000000,48089.61000000,48167.84000000,47511.00000000,47821.27000000,1428.35052000,1639695599999
2021-12-17 01:00:00,1639695600000,47821.27000000,47821.27000000,47532.86000000,47632.38000000,1046.44879000,1639699199999
2021-12-17 02:00:00,1639699200000,47632.38000000,47987.95000000,47390.43000000,47789.74000000,1660.09591000,1639702799999
2021-12-17 03:00:00,1639702800000,47789.74000000,47995.96000000,47705.87000000,47848.33000000,663.92448000,1639706399999
2021-12-17 04:00:00,1639706400000,47848.33000000,47876.28000000,47632.33000000,47810.01000000,610.47672000,1639709999999
2021-12-17 05:00:00,1639710000000,47810.02000000,47813.58000000,47650.00000000,47766.07000000,565.46767000,1639713599999
2021-12-17 06:00:00,1639713600000,47766.07000000,47950.00000000,47742.53000000,47913.02000000,655.02044000,1639717199999
2021-12-17 07:00:00,1639717200000,47913.02000000,47953.22000000,47575.76000000,47702.81000000,798.74138000,1639720799999
2021-12-17 08:00:00,1639720800000,47702.81000000,47738.07000000,47411.00000000,47419.95000000,872.46207000,1639724399999
2021-12-17 09:00:00,1639724400000,47419.95000000,47430.26000000,46749.55000000,47007.25000000,3210.23622000,1639727999999
2021-12-17 10:00:00,1639728000000,47007.25000000,47195.00000000,46900.00000000,47136.35000000,1352.88765000,1639731599999
2021-12-17 11:00:00,1639731600000,47136.34000000,47288.27000000,46964.72000000,47228.94000000,1501.11062000,1639735199999
2021-12-17 12:00:00,1639735200000,47228.95000000,47247.83000000,46769.89000000,46954.96000000,1783.33015000,1639738799999
2021-12-17 13:00:00,1639738800000,46954.96000000,47298.54000000,46880.50000000,47112.43000000,1466.92351000,1639742399999
2021-12-17 14:00:00,1639742400000,47112.43000000,47363.36000000,46924.99000000,47039.43000000,1313.16795000,1639745999999
2021-12-17 15:00:00,1639746000000,47039.43000000,47242.47000000,46888.00000000,46950.03000000,1101.96482000,1639749599999
2021-12-17 16:00:00,1639749600000,46950.02000000,46999.99000000,45750.00000000,45971.01000000,6567.83547000,1639753199999
2021-12-17 17:00:00,1639753200000,45971.02000000,46615.96000000,45456.00000000,46528.83000000,5536.45529000,1639756799999
2021-12-17 18:00:00,1639756800000,46528.83000000,47440.10000000,46400.00000000,47077.30000000,3904.78593000,1639760399999
2021-12-17 19:00:00,1639760400000,47077.29000000,47085.22000000,46625.00000000,46761.71000000,1221.67911000,1639763999999
2021-12-17 20:00:00,1639764000000,46761.71000000,47063.88000000,46616.99000000,46989.28000000,1078.55038000,1639767599999
2021-12-17 21:00:00,1639767600000,46989.28000000,47111.00000000,46685.67000000,46765.66000000,1066.09261000,1639771199999
2021-12-17 22:00:00,1639771200000,46765.66000000,46841.24000000,46157.56000000,46183.92000000,1566.14788000,1639774799999
2021-12-17 23:00:00,1639774800000,46183.93000000,47093.16000000,46111.12000000,46852.91000000,1374.59800000,1639778399999
2021-12-18 00:00:00,1639778400000,46852.90000000,46965.58000000,45565.58000000,46555.42000000,2349.76861000,1639781999999
2021-12-18 01:00:00,1639782000000,46555.42000000,46568.43000000,46090.21000000,46131.20000000,882.76583000,1639785599999
2021-12-18 02:00:00,1639785600000,46133.83000000,46380.10000000,45777.45000000,46314.87000000,1690.65423000,1639789199999
2021-12-18 03:00:00,1639789200000,46314.88000000,46362.47000000,45629.68000000,45661.11000000,1518.51151000,1639792799999
2021-12-18 04:00:00,1639792800000,45662.95000000,45983.78000000,45500.00000000,45696.23000000,1168.64532000,1639796399999
2021-12-18 05:00:00,1639796400000,45696.22000000,46545.83000000,45666.01000000,46283.05000000,1396.14327000,1639799999999
2021-12-18 06:00:00,1639800000000,46283.04000000,46500.00000000,46072.33000000,46395.90000000,1033.28922000,1639803599999
2021-12-18 07:00:00,1639803600000,46395.89000000,46858.27000000,46203.11000000,46592.29000000,1153.22623000,1639807199999
2021-12-18 08:00:00,1639807200000,46592.29000000,46770.90000000,46265.94000000,46332.38000000,1034.72929000,1639810799999
2021-12-18 09:00:00,1639810800000,46332.39000000,46468.98000000,46310.29000000,46364.08000000,656.85305000,1639814399999
