,open_time,o,h,l,c,v,close_time
2021-12-21 19:35:00,1640108100000,48654.63000000,48726.22000000,48628.07000000,48717.32000000,43.69572000,1640108399999
2021-12-21 19:40:00,1640108400000,48717.32000000,48720.06000000,48657.61000000,48662.18000000,40.70982000,1640108699999
2021-12-21 19:45:00,1640108700000,48662.17000000,48663.36000000,48595.01000000,48598.00000000,96.40408000,1640108999999
2021-12-21 19:50:00,1640109000000,48598.01000000,48640.00000000,48570.32000000,48614.18000000,111.18400000,1640109299999
2021-12-21 19:55:00,1640109300000,48614.17000000,48668.47000000,48600.37000000,48655.17000000,94.42182000,1640109599999
2021-12-21 20:00:00,1640109600000,48655.16000000,48657.17000000,48579.83000000,48642.99000000,74.76803000,1640109899999
2021-12-21 20:05:00,1640109900000,48643.00000000,48684.93000000,48617.04000000,48649.52000000,94.28666000,1640110199999
2021-12-21 20:10:00,1640110200000,48649.52000000,48664.69000000,48577.67000000,48591.73000000,203.76057000,1640110499999
2021-12-21 20:15:00,1640110500000,48591.73000000,48619.82000000,48540.89000000,48544.81000000,44.32683000,1640110799999
2021-12-21 20:20:00,1640110800000,48544.82000000,48563.42000000,48490.28000000,48521.71000000,75.57717000,1640111099999
2021-12-21 20:25:00,1640111100000,48521.71000000,48568.09000000,48521.71000000,48539.46000000,51.25996000,1640111399999
2021-12-21 20:30:00,1640111400000,48544.00000000,48590.39000000,48530.00000000,48574.81000000,34.02915000,1640111699999
2021-12-21 20:35:00,1640111700000,48574.81000000,48600.00000000,48543.45000000,48548.01000000,46.72891000,1640111999999
2021-12-21 20:40:00,1640112000000,48548.01000000,48589.38000000,48538.06000000,48571.99000000,37.08174000,1640112299999
2021-12-21 20:45:00,1640112300000,48572.00000000,48606.63000000,48513.64000000,48541.00000000,53.25175000,1640112599999
2021-12-21 20:50:00,1640112600000,48541.01000000,48559.83000000,48402.00000000,48456.00000000,184.71684000,1640112899999
2021-12-21 20:55:00,1640112900000,48456.01000000,48459.00000000,48417.00000000,48441.51000000,63.23995000,1640113199999
2021-12-21 21:00:00,1640113200000,48441.51000000,48504.76000000,48427.72000000,48479.80000000,54.33495000,1640113499999
2021-12-21 21:05:00,1640113500000,48479.80000000,48509.68000000,48476.50000000,48498.41000000,46.67500000,1640113799999
2021-12-21 21:10:00,1640113800000,48498.42000000,48550.00000000,48478.03000000,48534.52000000,65.06975000,1640114099999
2021-12-21 21:15:00,1640114100000,48534.51000000,48570.00000000,48519.76000000,48543.37000000,53.97937000,1640114399999
2021-12-21 21:20:00,1640114400000,48543.38000000,48559.19000000,48515.35000000,48530.59000000,54.29383000,1640114699999
2021-12-21 21:25:00,1640114700000,48530.59000000,48576.14000000,48516.21000000,48541.91000000,50.31123000,1640114999999
2021-12-21 21:30:00,1640115000000,48541.90000000,48559.00000000,48506.79000000,48516.41000000,57.68439000,1640115299999
2021-12-21 21:35:00,1640115300000,48516.41000000,48516.42000000,48444.51000000,48444.53000000,39.95379000,1640115599999
2021-12-21 21:40:00,1640115600000,48444.53000000,48469.28000000,48352.12000000,48358.23000000,110.23322000,1640115899999
2021-12-21 21:45:00,1640115900000,48358.24000000,48450.00000000,48332.50000000,48415.32000000,117.16527000,1640116199999
2021-12-21 21:50:00,1640116200000,48415.32000000,48528.45000000,48413.01000000,48520.05000000,90.15076000,1640116499999
2021-12-21 21:55:00,1640116500000,48520.05000000,48660.92000000,48516.01000000,48619.79000000,123.48332000,1640116799999
2021-12-21 22:00:00,1640116800000,48619.80000000,48791.95000000,48577.67000000,48773.49000000,147.20888000,1640117099999
2021-12-21 22:05:00,1640117100000,48773.49000000,48786.00000000,48643.21000000,48674.08000000,77.41354000,1640117399999
2021-12-21 22:10:00,1640117400000,48674.08000000,48749.99000000,48664.55000000,48703.93000000,55.09009000,1640117699999
2021-12-21 22:15:00,1640117700000,48703.93000000,48716.30000000,48616.26000000,48621.28000000,53.30757000,1640117999999
2021-12-21 22:20:00,1640118000000,48621.29000000,48625.85000000,48518.34000000,48526.22000000,67.89144000,1640118299999
2021-12-21 22:25:00,1640118300000,48526.22000000,48546.30000000,48487.32000000,48534.54000000,55.34416000,1640118599999
2021-12-21 22:30:00,1640118600000,48534.54000000,48567.65000000,48482.46000000,48507.49000000,67.62505000,1640118899999
2021-12-21 22:35:00,1640118900000,48512.30000000,48532.76000000,48481.11000000,48530.49000000,51.76088000,1640119199999
2021-12-21 22:40:00,1640119200000,48528.09000000,48565.30000000,48475.04000000,48502.16000000,83.82611000,1640119499999
2021-12-21 22:45:00,1640119500000,48502.15000000,48529.86000000,48461.47000000,48480.54000000,60.39818000,1640119799999
2021-12-21 22:50:00,1640119800000,48480.54000000,48644.81000000,48480.54000000,48636.31000000,45.52027000,1640120099999
2021-12-21 22:55:00,1640120100000,48636.30000000,48682.32000000,48589.98000000,48608.95000000,48.11691000,1640120399999
2021-12-21 23:00:00,1640120400000,48608.94000000,48608.95000000,48528.89000000,48580.91000000,41.71556000,1640120699999
2021-12-21 23:05:00,1640120700000,48580.91000000,48666.60000000,48578.50000000,48634.23000000,87.93277000,1640120999999
2021-12-21 23:10:00,1640121000000,48634.23000000,48702.47000000,48610.45000000,48680.82000000,61.09491000,1640121299999
2021-12-21 23:15:00,1640121300000,48680.81000000,48749.98000000,48669.62000000,48713.77000000,76.50217000,1640121599999
2021-12-21 23:20:00,1640121600000,48713.77000000,48737.00000000,48676.82000000,48689.35000000,91.30396000,1640121899999
2021-12-21 23:25:00,1640121900000,48689.34000000,48775.70000000,48654.73000000,48770.05000000,64.39717000,1640122199999
2021-12-21 23:30:00,1640122200000,48770.06000000,48798.00000000,48732.68000000,48797.45000000,72.76401000,1640122499999
2021-12-21 23:35:00,1640122500000,48797.45000000,48946.54000000,48797.44000000,48898.03000000,155.68734000,1640122799999
2021-12-21 23:40:00,1640122800000,48898.04000000,49177.00000000,48884.71000000,49161.82000000,291.58364000,1640123099999
2021-12-21 23:45:00,1640123100000,49161.82000000,49172.92000000,48943.68000000,49018.03000000,215.23431000,1640123399999
2021-12-21 23:50:00,1640123400000,49018.03000000,49018.04000000,48900.28000000,48955.18000000,90.34338000,1640123699999
2021-12-21 23:55:00,1640123700000,48955.18000000,49108.30000000,48944.53000000,49084.25000000,112.00328000,1640123999999
2021-12-22 00:00:00,1640124000000,49084.24000000,49085.95000000,48966.98000000,49034.98000000,80.66261000,1640124299999
2021-12-22 00:05:00,1640124300000,49034.98000000,49070.07000000,48983.04000000,48994.24000000,63.62535000,1640124599999
2021-12-22 00:10:00,1640124600000,48994.25000000,49038.05000000,48980.00000000,48998.00000000,44.18338000,1640124899999
2021-12-22 00:15:00,1640124900000,48998.00000000,49049.18000000,48996.24000000,49026.49000000,31.37491000,1640125199999
2021-12-22 00:20:00,1640125200000,49026.48000000,49050.00000000,48967.68000000,49000.00000000,38.77931000,1640125499999
2021-12-22 00:25:00,1640125500000,48999.99000000,49070.60000000,48952.74000000,48990.00000000,74.47361000,1640125799999
2021-12-22 00:30:00,1640125800000,48990.01000000,49058.37000000,48943.61000000,49030.34000000,84.00714000,1640126099999
2021-12-22 00:35:00,1640126100000,49030.33000000,49052.55000000,49017.97000000,49050.00000000,47.40332000,1640126399999
2021-12-22 00:40:00,1640126400000,49049.99000000,49110.89000000,49016.69000000,49055.00000000,52.26857000,1640126699999
2021-12-22 00:45:00,1640126700000,49055.00000000,49150.00000000,49034.12000000,49130.11000000,62.92970000,1640126999999
2021-12-22 00:50:00,1640127000000,49130.11000000,49247.77000000,49087.33000000,49213.99000000,149.64258000,1640127299999
2021-12-22 00:55:00,1640127300000,49214.00000000,49287.93000000,49171.41000000,49287.92000000,144.14971000,1640127599999
2021-12-22 01:00:00,1640127600000,49287.92000000,49287.93000000,49180.81000000,49219.99000000,132.36207000,1640127899999
2021-12-22 01:05:00,1640127900000,49219.99000000,49220.00000000,49164.53000000,49198.99000000,88.33317000,1640128199999
2021-12-22 01:10:00,1640128200000,49199.00000000,49199.00000000,49102.00000000,49115.21000000,64.05495000,1640128499999
2021-12-22 01:15:00,1640128500000,49115.22000000,49138.28000000,49031.66000000,49053.02000000,89.49418000,1640128799999
2021-12-22 01:20:00,1640128800000,49053.01000000,49152.92000000,49053.01000000,49152.92000000,53.13684000,1640129099999
2021-12-22 01:25:00,1640129100000,49152.91000000,49212.81000000,49142.56000000,49200.79000000,69.40636000,1640129399999
2021-12-22 01:30:00,1640129400000,49200.79000000,49249.70000000,49152.75000000,49182.73000000,101.98485000,1640129699999
2021-12-22 01:35:00,1640129700000,49182.72000000,49188.55000000,49080.00000000,49105.02000000,70.48370000,1640129999999
2021-12-22 01:40:00,1640130000000,49105.02000000,49119.44000000,49067.31000000,49073.53000000,59.43089000,1640130299999
2021-12-22 01:45:00,1640130300000,49073.53000000,49076.41000000,49016.17000000,49035.61000000,81.49239000,1640130599999
2021-12-22 01:50:00,1640130600000,49035.62000000,49035.62000000,48921.31000000,48929.99000000,86.38219000,1640130899999
2021-12-22 01:55:00,1640130900000,48929.99000000,48992.42000000,48840.01000000,48889.88000000,123.77431000,1640131199999
2021-12-22 02:00:00,1640131200000,48887.59000000,48992.50000000,48881.90000000,48932.99000000,124.91482000,1640131499999
2021-12-22 02:05:00,1640131500000,48932.98000000,48949.32000000,48762.33000000,48846.98000000,159.32058000,1640131799999
2021-12-22 02:10:00,1640131800000,48846.99000000,48929.91000000,48842.63000000,48899.99000000,72.58948000,1640132099999
2021-12-22 02:15:00,1640132100000,48899.99000000,48963.65000000,48899.99000000,48934.85000000,51.98220000,1640132399999
2021-12-22 02:20:00,1640132400000,48934.85000000,48954.92000000,48910.02000000,48932.05000000,78.46367000,1640132699999
2021-12-22 02:25:00,1640132700000,48932.06000000,48961.25000000,48906.62000000,48930.01000000,67.49429000,1640132999999
2021-12-22 02:30:00,1640133000000,48930.00000000,48957.03000000,48900.00000000,48940.10000000,46.84343000,1640133299999
2021-12-22 02:35:00,1640133300000,48940.10000000,48947.62000000,48858.77000000,48946.99000000,96.56371000,1640133599999
2021-12-22 02:40:00,1640133600000,48946.98000000,48946.99000000,48850.83000000,48862.25000000,38.42339000,1640133899999
2021-12-22 02:45:00,1640133900000,48862.25000000,48888.00000000,48660.00000000,48682.58000000,103.05526000,1640134199999
2021-12-22 02:50:00,1640134200000,48682.58000000,48750.54000000,48660.03000000,48732.90000000,106.94931000,1640134499999
2021-12-22 02:55:00,1640134500000,48732.91000000,48738.57000000,48630.01000000,48644.13000000,80.76163000,1640134799999
2021-12-22 03:00:00,1640134800000,48644.12000000,48680.82000000,48600.00000000,48680.82000000,72.53603000,1640135099999
2021-12-22 03:05:00,1640135100000,48680.82000000,48698.49000000,48600.00000000,48622.00000000,82.48287000,1640135399999
2021-12-22 03:10:00,1640135400000,48622.00000000,48689.86000000,48614.11000000,48676.59000000,49.22426000,1640135699999
2021-12-22 03:15:00,1640135700000,48676.59000000,48736.83000000,48676.58000000,48735.80000000,68.65561000,1640135999999
2021-12-22 03:20:00,1640136000000,48731.94000000,48781.50000000,48718.12000000,48778.24000000,52.39385000,1640136299999
2021-12-22 03:25:00,1640136300000,48777.02000000,48847.14000000,48774.19000000,48837.39000000,55.83405000,1640136599999
2021-12-22 03:30:00,1640136600000,48837.39000000,48845.38000000,48750.00000000,48772.08000000,53.14574000,1640136899999
2021-12-22 03:35:00,1640136900000,48772.07000000,48775.81000000,48712.85000000,48751.30000000,34.13528000,1640137199999
2021-12-22 03:40:00,1640137200000,48751.30000000,48775.65000000,48732.66000000,48754.88000000,51.23066000,1640137499999
2021-12-22 03:45:00,1640137500000,48754.87000000,48785.15000000,48727.54000000,48782.31000000,55.44602000,1640137799999
2021-12-22 03:50:00,1640137800000,48782.32000000,48798.03000000,48728.06000000,48784.85000000,83.03065000,1640138099999
2021-12-22 03:55:00,1640138100000,48784.85000000,48832.33000000,48756.64000000,48818.89000000,84.81324000,1640138399999
2021-12-22 04:00:00,1640138400000,48818.90000000,48818.90000000,48746.39000000,48763.12000000,54.84028000,1640138699999
2021-12-22 04:05:00,1640138700000,48763.11000000,48932.15000000,48727.47000000,48911.42000000,93.38842000,1640138999999
2021-12-22 04:10:00,1640139000000,48911.42000000,49048.19000000,48840.44000000,48996.98000000,139.25259000,1640139299999
2021-12-22 04:15:00,1640139300000,48996.97000000,49080.03000000,48975.01000000,49079.45000000,118.81442000,1640139599999
2021-12-22 04:20:00,1640139600000,49079.44000000,49270.00000000,49064.98000000,49211.37000000,245.33631000,1640139899999
2021-12-22 04:25:00,1640139900000,49211.36000000,49246.39000000,49130.65000000,49236.05000000,81.12753000,1640140199999
2021-12-22 04:30:00,1640140200000,49236.05000000,49566.00000000,49229.36000000,49366.82000000,645.76609000,1640140499999
2021-12-22 04:35:00,1640140500000,49366.83000000,49515.00000000,49356.34000000,49489.66000000,141.51911000,1640140799999
2021-12-22 04:40:00,1640140800000,49489.66000000,49576.13000000,49356.87000000,49444.43000000,152.69378000,1640141099999
2021-12-22 04:45:00,1640141100000,49444.44000000,49541.71000000,49444.43000000,49486.89000000,82.64517000,1640141399999
2021-12-22 04:50:00,1640141400000,49486.89000000,49546.72000000,49485.33000000,49521.76000000,110.83779000,1640141699999
2021-12-22 04:55:00,1640141700000,49521.76000000,49521.77000000,49310.00000000,49326.50000000,121.74607000,1640141999999
2021-12-22 05:00:00,1640142000000,49327.24000000,49446.35000000,49323.65000000,49355.78000000,90.92890000,1640142299999
2021-12-22 05:05:00,1640142300000,49355.78000000,49389.88000000,49323.71000000,49333.94000000,71.88585000,1640142599999
2021-12-22 05:10:00,1640142600000,49333.95000000,49344.66000000,49211.03000000,49240.18000000,106.83208000,1640142899999
2021-12-22 05:15:00,1640142900000,49240.18000000,49358.50000000,49240.18000000,49334.59000000,65.43239000,1640143199999
2021-12-22 05:20:00,1640143200000,49334.58000000,49343.84000000,49268.83000000,49319.29000000,53.19318000,1640143499999
2021-12-22 05:25:00,1640143500000,49319.29000000,49319.30000000,49253.17000000,49258.54000000,103.04972000,1640143799999
2021-12-22 05:30:00,1640143800000,49258.54000000,49305.35000000,49250.00000000,49284.35000000,56.85693000,1640144099999
2021-12-22 05:35:00,1640144100000,49284.36000000,49310.92000000,49268.02000000,49283.54000000,38.87485000,1640144399999
2021-12-22 05:40:00,1640144400000,49283.55000000,49330.00000000,49280.00000000,49324.99000000,44.40231000,1640144699999
2021-12-22 05:45:00,1640144700000,49324.99000000,49390.02000000,49270.29000000,49300.55000000,80.44109000,1640144999999
2021-12-22 05:50:00,1640145000000,49300.55000000,49324.40000000,49168.81000000,49189.97000000,87.58280000,1640145299999
2021-12-22 05:55:00,1640145300000,49189.98000000,49249.00000000,49141.15000000,49249.00000000,93.34043000,1640145599999
2021-12-22 06:00:00,1640145600000,49249.00000000,49302.61000000,49081.78000000,49209.17000000,220.82692000,1640145899999
2021-12-22 06:05:00,1640145900000,49209.17000000,49347.90000000,49209.17000000,49223.00000000,171.40123000,1640146199999
2021-12-22 06:10:00,1640146200000,49223.00000000,49278.31000000,49221.01000000,49233.77000000,71.51770000,1640146499999
2021-12-22 06:15:00,1640146500000,49233.76000000,49275.00000000,49216.12000000,49237.92000000,56.15348000,1640146799999
2021-12-22 06:20:00,1640146800000,49237.93000000,49299.23000000,49178.57000000,49283.53000000,70.32557000,1640147099999
2021-12-22 06:25:00,1640147100000,49283.53000000,49297.87000000,49260.00000000,49278.46000000,49.21294000,1640147399999
2021-12-22 06:30:00,1640147400000,49278.46000000,49320.00000000,49201.00000000,49284.96000000,77.06515000,1640147699999
2021-12-22 06:35:00,1640147700000,49284.97000000,49309.54000000,49283.24000000,49302.33000000,68.58614000,1640147999999
2021-12-22 06:40:00,1640148000000,49302.34000000,49306.83000000,49279.16000000,49280.00000000,49.21953000,1640148299999
2021-12-22 06:45:00,1640148300000,49279.99000000,49324.99000000,49239.99000000,49289.81000000,83.56903000,1640148599999
2021-12-22 06:50:00,1640148600000,49289.82000000,49317.10000000,49285.42000000,49289.00000000,43.39206000,1640148899999
2021-12-22 06:55:00,1640148900000,49289.00000000,49316.01000000,49275.10000000,49312.40000000,65.00822000,1640149199999
2021-12-22 07:00:00,1640149200000,49312.40000000,49331.90000000,49298.30000000,49305.22000000,44.27470000,1640149499999
2021-12-22 07:05:00,1640149500000,49305.21000000,49325.10000000,49240.38000000,49250.56000000,77.50829000,1640149799999
2021-12-22 07:10:00,1640149800000,49250.56000000,49271.87000000,49180.01000000,49185.69000000,53.15004000,1640150099999
2021-12-22 07:15:00,1640150100000,49185.68000000,49216.60000000,49100.57000000,49112.08000000,83.28100000,1640150399999
2021-12-22 07:20:00,1640150400000,49112.08000000,49142.56000000,49050.00000000,49095.40000000,104.70939000,1640150699999
2021-12-22 07:25:00,1640150700000,49095.39000000,49113.70000000,49047.54000000,49058.46000000,46.93170000,1640150999999
2021-12-22 07:30:00,1640151000000,49058.45000000,49058.46000000,49007.48000000,49033.08000000,95.45013000,1640151299999
2021-12-22 07:35:00,1640151300000,49033.08000000,49079.82000000,49016.36000000,49058.26000000,68.58134000,1640151599999
2021-12-22 07:40:00,1640151600000,49058.26000000,49076.94000000,49032.13000000,49076.94000000,37.85175000,1640151899999
2021-12-22 07:45:00,1640151900000,49076.94000000,49084.90000000,48953.86000000,49006.59000000,128.22463000,1640152199999
2021-12-22 07:50:00,1640152200000,49006.59000000,49013.58000000,48914.07000000,48958.99000000,136.46976000,1640152499999
2021-12-22 07:55:00,1640152500000,48958.98000000,48971.00000000,48930.00000000,48964.88000000,71.92439000,1640152799999
2021-12-22 08:00:00,1640152800000,48964.87000000,48978.02000000,48922.33000000,48968.85000000,69.84791000,1640153099999
2021-12-22 08:05:00,1640153100000,48968.85000000,49041.47000000,48961.84000000,48998.84000000,114.76854000,1640153399999
2021-12-22 08:10:00,1640153400000,48998.85000000,49072.29000000,48998.84000000,49061.51000000,64.84086000,1640153699999
2021-12-22 08:15:00,1640153700000,49061.50000000,49134.74000000,49061.50000000,49099.00000000,60.78579000,1640153999999
2021-12-22 08:20:00,1640154000000,49099.00000000,49099.01000000,49032.00000000,49043.47000000,54.60171000,1640154299999
2021-12-22 08:25:00,1640154300000,49043.46000000,49123.61000000,49043.46000000,49120.46000000,52.00414000,1640154599999
2021-12-22 08:30:00,1640154600000,49120.46000000,49184.96000000,49120.46000000,49174.71000000,92.66084000,1640154899999
2021-12-22 08:35:00,1640154900000,49174.72000000,49225.66000000,49153.81000000,49158.27000000,83.94288000,1640155199999
2021-12-22 08:40:00,1640155200000,49158.26000000,49230.55000000,49148.35000000,49209.99000000,124.34203000,1640155499999
2021-12-22 08:45:00,1640155500000,49209.99000000,49211.00000000,49146.45000000,49183.04000000,41.13891000,1640155799999
2021-12-22 08:50:00,1640155800000,49183.03000000,49199.99000000,49137.12000000,49159.09000000,45.61381000,1640156099999
2021-12-22 08:55:00,1640156100000,49159.09000000,49166.02000000,49054.09000000,49057.21000000,62.98612000,1640156399999
2021-12-22 09:00:00,1640156400000,49057.22000000,49122.27000000,49055.74000000,49119.77000000,52.98811000,1640156699999
2021-12-22 09:05:00,1640156700000,49119.10000000,49163.11000000,49103.06000000,49124.91000000,53.34050000,1640156999999
2021-12-22 09:10:00,1640157000000,49124.90000000,49225.67000000,49120.50000000,49211.94000000,57.36510000,1640157299999
2021-12-22 09:15:00,1640157300000,49211.94000000,49275.00000000,49188.54000000,49259.95000000,84.80054000,1640157599999
2021-12-22 09:20:00,1640157600000,49259.94000000,49288.95000000,49250.09000000,49270.84000000,54.67247000,1640157899999
2021-12-22 09:25:00,1640157900000,49270.83000000,49270.84000000,49170.07000000,49207.35000000,73.00539000,1640158199999
2021-12-22 09:30:00,1640158200000,49207.36000000,49211.53000000,49153.92000000,49161.88000000,84.44976000,1640158499999
2021-12-22 09:35:00,1640158500000,49161.89000000,49225.02000000,49159.28000000,49206.40000000,76.21316000,1640158799999
2021-12-22 09:40:00,1640158800000,49206.41000000,49256.34000000,49202.29000000,49223.21000000,54.75314000,1640159099999
2021-12-22 09:45:00,1640159100000,49223.21000000,49300.00000000,49182.16000000,49284.45000000,80.91204000,1640159399999
2021-12-22 09:50:00,1640159400000,49284.45000000,49300.00000000,49260.01000000,49263.25000000,59.51967000,1640159699999
2021-12-22 09:55:00,1640159700000,49263.25000000,49292.40000000,49205.20000000,49206.42000000,64.66046000,1640159999999
2021-12-22 10:00:00,1640160000000,49206.43000000,49260.11000000,49158.14000000,49170.20000000,174.10391000,1640160299999
2021-12-22 10:05:00,1640160300000,49168.70000000,49172.52000000,49099.54000000,49138.93000000,155.65839000,1640160599999
2021-12-22 10:10:00,1640160600000,49138.93000000,49256.17000000,49137.00000000,49230.64000000,67.88961000,1640160899999
2021-12-22 10:15:00,1640160900000,49230.64000000,49273.64000000,49207.00000000,49270.48000000,104.00289000,1640161199999
2021-12-22 10:20:00,1640161200000,49270.49000000,49367.14000000,49259.35000000,49265.51000000,109.88576000,1640161499999
2021-12-22 10:25:00,1640161500000,49265.51000000,49490.00000000,49217.32000000,49370.79000000,189.20015000,1640161799999
2021-12-22 10:30:00,1640161800000,49370.78000000,49473.53000000,49233.95000000,49428.56000000,173.84016000,1640162099999
2021-12-22 10:35:00,1640162100000,49428.56000000,49490.00000000,49401.23000000,49469.19000000,131.57368000,1640162399999
2021-12-22 10:40:00,1640162400000,49469.18000000,49535.00000000,49438.30000000,49460.52000000,179.69690000,1640162699999
2021-12-22 10:45:00,1640162700000,49460.52000000,49488.85000000,49390.01000000,49396.55000000,104.23339000,1640162999999
2021-12-22 10:50:00,1640163000000,49396.54000000,49422.68000000,49344.14000000,49385.08000000,74.94377000,1640163299999
2021-12-22 10:55:00,1640163300000,49385.09000000,49406.26000000,49258.01000000,49258.01000000,108.37768000,1640163599999
2021-12-22 11:00:00,1640163600000,49260.22000000,49325.00000000,49250.71000000,49322.67000000,86.43499000,1640163899999
2021-12-22 11:05:00,1640163900000,49322.68000000,49325.00000000,49262.70000000,49285.01000000,61.75057000,1640164199999
2021-12-22 11:10:00,1640164200000,49285.01000000,49318.62000000,49280.55000000,49312.40000000,62.73979000,1640164499999
2021-12-22 11:15:00,1640164500000,49315.33000000,49315.34000000,49209.26000000,49242.63000000,65.92893000,1640164799999
2021-12-22 11:20:00,1640164800000,49240.46000000,49280.21000000,49166.01000000,49169.62000000,80.08349000,1640165099999
2021-12-22 11:25:00,1640165100000,49169.62000000,49220.40000000,49143.10000000,49146.83000000,101.42153000,1640165399999
2021-12-22 11:30:00,1640165400000,49146.84000000,49173.15000000,49070.35000000,49075.04000000,131.92736000,1640165699999
2021-12-22 11:35:00,1640165700000,49075.05000000,49088.24000000,48946.60000000,48951.92000000,210.63160000,1640165999999
2021-12-22 11:40:00,1640166000000,48951.93000000,49012.81000000,48867.00000000,48987.67000000,158.58745000,1640166299999
2021-12-22 11:45:00,1640166300000,48987.68000000,49000.00000000,48922.31000000,48965.81000000,130.37626000,1640166599999
2021-12-22 11:50:00,1640166600000,48967.60000000,48967.60000000,48870.50000000,48870.50000000,156.19712000,1640166899999
2021-12-22 11:55:00,1640166900000,48870.50000000,48941.39000000,48830.29000000,48941.35000000,165.91008000,1640167199999
2021-12-22 12:00:00,1640167200000,48941.35000000,48948.00000000,48862.74000000,48939.67000000,93.48492000,1640167499999
2021-12-22 12:05:00,1640167500000,48939.67000000,49046.55000000,48925.14000000,49007.87000000,119.26110000,1640167799999
2021-12-22 12:10:00,1640167800000,49007.87000000,49103.36000000,49007.86000000,49084.01000000,87.56705000,1640168099999
2021-12-22 12:15:00,1640168100000,49084.00000000,49100.00000000,49036.35000000,49081.54000000,56.98632000,1640168399999
2021-12-22 12:20:00,1640168400000,49081.55000000,49089.00000000,49017.66000000,49039.99000000,81.03287000,1640168699999
2021-12-22 12:25:00,1640168700000,49039.99000000,49061.17000000,49020.79000000,49029.14000000,51.75440000,1640168999999
2021-12-22 12:30:00,1640169000000,49029.15000000,49055.01000000,48937.99000000,48954.46000000,82.51573000,1640169299999
2021-12-22 12:35:00,1640169300000,48954.47000000,49035.15000000,48947.00000000,49023.49000000,59.09707000,1640169599999
2021-12-22 12:40:00,1640169600000,49023.50000000,49056.80000000,49000.86000000,49016.13000000,69.35335000,1640169899999
2021-12-22 12:45:00,1640169900000,49016.13000000,49092.69000000,49016.12000000,49064.92000000,59.57755000,1640170199999
2021-12-22 12:50:00,1640170200000,49064.93000000,49143.55000000,49059.49000000,49113.86000000,70.93721000,1640170499999
2021-12-22 12:55:00,1640170500000,49113.87000000,49150.00000000,49071.11000000,49084.17000000,74.20201000,1640170799999
2021-12-22 13:00:00,1640170800000,49084.17000000,49190.57000000,49076.93000000,49180.06000000,104.95998000,1640171099999
2021-12-22 13:05:00,1640171100000,49180.07000000,49200.00000000,49147.14000000,49166.75000000,97.71300000,1640171399999
2021-12-22 13:10:00,1640171400000,49166.74000000,49234.69000000,49163.18000000,49196.21000000,84.38121000,1640171699999
2021-12-22 13:15:00,1640171700000,49196.22000000,49226.45000000,49150.01000000,49167.92000000,74.16413000,1640171999999
2021-12-22 13:20:00,1640172000000,49169.70000000,49170.75000000,49074.25000000,49106.61000000,55.53108000,1640172299999
2021-12-22 13:25:00,1640172300000,49106.61000000,49123.62000000,49016.70000000,49028.80000000,91.26611000,1640172599999
2021-12-22 13:30:00,1640172600000,49028.81000000,49065.55000000,49000.00000000,49056.92000000,100.82003000,1640172899999
2021-12-22 13:35:00,1640172900000,49056.92000000,49072.00000000,49022.91000000,49061.72000000,121.32633000,1640173199999
2021-12-22 13:40:00,1640173200000,49061.72000000,49089.98000000,48977.00000000,48983.80000000,76.40896000,1640173499999
2021-12-22 13:45:00,1640173500000,48983.80000000,49005.49000000,48928.92000000,48957.29000000,68.12106000,1640173799999
2021-12-22 13:50:00,1640173800000,48957.29000000,48975.01000000,48891.63000000,48957.48000000,94.47248000,1640174099999
2021-12-22 13:55:00,1640174100000,48957.48000000,49011.22000000,48957.28000000,48981.99000000,92.89718000,1640174399999
2021-12-22 14:00:00,1640174400000,48981.98000000,49099.00000000,48978.98000000,49084.96000000,113.74251000,1640174699999
2021-12-22 14:05:00,1640174700000,49084.97000000,49113.93000000,49062.00000000,49080.79000000,80.75937000,1640174999999
2021-12-22 14:10:00,1640175000000,49080.79000000,49123.62000000,49080.79000000,49121.69000000,56.21913000,1640175299999
2021-12-22 14:15:00,1640175300000,49119.01000000,49123.59000000,48957.04000000,48957.05000000,90.69291000,1640175599999
2021-12-22 14:20:00,1640175600000,48957.05000000,48971.40000000,48700.00000000,48795.70000000,286.50866000,1640175899999
2021-12-22 14:25:00,1640175900000,48795.70000000,48849.98000000,48687.00000000,48808.87000000,228.49466000,1640176199999
2021-12-22 14:30:00,1640176200000,48808.86000000,48829.97000000,48622.55000000,48684.82000000,259.02649000,1640176499999
2021-12-22 14:35:00,1640176500000,48684.81000000,48773.05000000,48661.16000000,48664.02000000,188.05544000,1640176799999
2021-12-22 14:40:00,1640176800000,48664.01000000,48753.84000000,48661.17000000,48730.00000000,101.96862000,1640177099999
2021-12-22 14:45:00,1640177100000,48730.00000000,48797.53000000,48687.38000000,48687.38000000,80.74442000,1640177399999
2021-12-22 14:50:00,1640177400000,48687.39000000,48724.76000000,48512.00000000,48578.19000000,344.51768000,1640177699999
2021-12-22 14:55:00,1640177700000,48578.20000000,48640.79000000,48518.10000000,48578.37000000,187.68754000,1640177999999
2021-12-22 15:00:00,1640178000000,48578.36000000,48697.01000000,48567.09000000,48686.31000000,103.84723000,1640178299999
2021-12-22 15:05:00,1640178300000,48686.31000000,48790.95000000,48650.53000000,48653.51000000,126.75492000,1640178599999
2021-12-22 15:10:00,1640178600000,48653.52000000,48759.10000000,48640.00000000,48669.41000000,78.09186000,1640178899999
